CHROM	GeneStart	GeneEnd	GeneName
1	21440128	21485005	NBPF3
1	21509372	21578412	ALPL
1	21596215	21669363	RAP1GAP
1	21678298	21783606	USP48
1	21822245	21937297	HSPG2
1	22024558	22031223	LINC00339
1	22052627	22092946	CDC42
1	22117305	22143969	WNT4
1	22451851	22531157	ZBTB40
1	22563564	22603594	EPHA8
1	22636506	22639608	C1QA
1	22643630	22648110	C1QC
1	22652762	22661538	C1QB
1	22710839	22921500	EPHB2
1	23019448	23083689	KDM1A
1	23084023	23177808	LUZP1
1	23191895	23194729	HTR1D
1	23281309	23286752	LINC01355
1	23303771	23344336	HNRNPR
1	23359448	23369442	ZNF436
1	23368997	23371839	ZNF436-AS1
1	23381061	23424740	TCEA3
1	23428563	23484568	ASAP3
1	23557918	23559794	ID3
1	23691779	23696425	RPL11
1	23743155	23762059	ELOA
1	23760382	23778287	ELOA-AS1
1	23778405	23788232	PITHD1
1	23790970	23795539	LYPLA2
1	23795599	23800804	GALE
1	23801885	23838620	HMGCL
1	23845077	23868294	FUCA1
1	23959109	23963462	PNRC2
1	23964804	23980927	SRSF10
1	24154157	24187959	IFNLR1
1	24356999	24416934	STPG1
1	24415794	24472976	NIPAL3
1	24502351	24541040	RCAN3
1	24631716	24673267	SRRM1
1	24745357	24844324	CLIC4
1	24899511	24965121	RUNX3
1	25222679	25232502	SYF2
1	25232586	25234775	AL031432.4
1	25239494	25240253	AL031432.5
1	25242237	25338213	RSRP1
1	25337917	25362361	TMEM50A
1	25362249	25430192	RHCE
1	25430858	25500209	TMEM57
1	25543580	25568886	LDLRAP1
1	25617468	25786207	MAN1C1
1	25800176	25818224	SELENON
1	25818640	25832942	MTFR1L
1	25831913	25859458	AUNIP
1	25861210	25871253	PAQR7
1	25884181	25906991	STMN1
1	25959767	25998157	PAFAH2
1	26019884	26036464	EXTL1
1	26111165	26125543	PDIK1L
1	26159020	26163962	FAM110D
1	26169871	26170873	ZNF593
1	26177403	26189886	CNKSR1
1	26234153	26279038	CEP85
1	26279176	26281522	SH3BGRL3
1	26281328	26318363	UBXN11
1	26317957	26320523	CD52
1	26432282	26471294	DHDDS
1	26472450	26475972	HMGN2
1	26529761	26575030	RPS6KA1
1	26693236	26782104	ARID1A
1	26787472	26798398	PIGV
1	26826710	26857602	ZDHHC18
1	26876133	26890297	GPN2
1	26890488	26900466	GPATCH3
1	26900238	26946862	NUDC
1	26993707	27000898	TRNP1
1	27005020	27012836	FAM46B
1	27098815	27166981	SLC9A1
1	27234516	27308633	WDTC1
1	27322145	27336400	TMEM222
1	27342020	27353937	SYTL1
1	27355184	27366892	MAP3K6
1	27392644	27395814	GPR3
1	27404226	27490158	WASF2
1	27534035	27604431	AHDC1
1	27612064	27635277	FGR
1	27666061	27672218	IFI6
1	27725979	27763122	FAM76A
1	27773183	27824452	STX12
1	27830778	27851676	PPP1R8
1	27872543	27886685	THEMIS2
1	27891524	27914746	RPA2
1	27959462	27968096	XKR8
1	27970344	28088696	EYA3
1	28147166	28193936	PTAFR
1	28199456	28233025	DNAJC8
1	28236109	28246906	ATPIF1
1	28259527	28282491	SESN2
1	28329002	28335967	MED18
1	28369582	28500369	PHACTR4
1	28505943	28539300	RCC1
1	28505980	28510892	SNHG3
1	28507366	28507571	SNORA73A
1	28508559	28508762	SNORA73B
1	28553085	28578545	TRNAU1AP
1	28578538	28582983	SNHG12
1	28589323	28643085	TAF12
1	28648600	28648733	RNU11
1	28668732	28719353	GMEB1
1	28736621	28769775	YTHDF2
1	28812142	28871267	OPRD1
1	28887091	29120046	EPB41
1	29119428	29123935	TMEM200B
1	29147743	29181987	SRSF4
1	29192873	29230942	MECR
1	29236516	29326813	PTPRU
1	30732469	30757820	LAPTM5
1	30869467	30908761	SDC3
1	30931506	31065991	PUM1
1	31179745	31239554	NKAIN1
1	31259568	31296782	SNRNP40
1	31296982	31364953	ZCCHC17
1	31365625	31376850	FABP3
1	31409565	31434680	SERINC2
1	31576485	31587686	TINAGL1
1	31629862	31644896	PEF1
1	31652247	31704319	COL16A1
1	31727117	31764893	ADGRB2
1	31906421	31944856	PTP4A2
1	32013829	32060850	KHDRBS1
1	32072031	32102866	TMEM39B
1	32108038	32176568	KPNA6
1	32179686	32198285	TXLNA
1	32200386	32205387	CCDC28B
1	32205661	32208687	IQCC
1	32214472	32222359	TMEM234
1	32221928	32231604	EIF3I
1	32231658	32241620	MTMR9LP
1	32247233	32248856	FAM167B
1	32292086	32333635	HDAC1
1	32333832	32336379	MARCKSL1
1	32361270	32364278	FAM229A
1	32365103	32394731	BSDC1
1	32465057	32600792	AL033529.1
1	32465069	32496686	ZBTB8B
1	32539427	32605939	ZBTB8A
1	32600172	32650903	ZBTB8OS
1	32651142	32686211	RBBP4
1	32680360	32703596	SYNC
1	32741885	32774970	KIAA1522
1	32775237	32818153	YARS
1	32816767	32858879	S100PBP
1	32862268	32872482	FNDC5
1	32885994	32898441	HPCA
1	32894594	32901438	TMEM54
1	32936445	32964685	RNF19B
1	33007940	33080996	AK2
1	33081104	33120530	AZIN2
1	33141871	33143230	AL662907.1
1	33145402	33182059	TRIM62
1	33162851	33166298	AL662907.2
1	33256545	33300719	ZNF362
1	33323623	33431052	PHC2
1	33472645	33496507	ZSCAN20
1	33513999	34165842	CSMD2
1	34712737	34859816	SMIM12
1	34792998	34795747	GJA4
1	34865436	34929585	DLGAP3
1	34981533	35031741	AC114490.2
1	34981535	34985353	TMEM35B
1	34986165	35031968	ZMYM6
1	35059786	35115859	ZMYM1
1	35176378	35193148	SFPQ
1	35268967	35422058	ZMYM4
1	35433490	35557950	KIAA0319L
1	35557473	35567274	NCDN
1	35573370	35595328	TFAP2E
1	35599544	35641844	PSMB2
1	35713875	35719472	C1orf216
1	35720218	35769967	CLSPN
1	35808172	35857890	AGO4
1	35869808	35930528	AGO1
1	35930718	36072500	AGO3
1	36084075	36088275	TEKT2
1	36088875	36093932	ADPRHL2
1	36095236	36125220	COL8A2
1	36136570	36156053	TRAPPC3
1	36155579	36180849	MAP7D1
1	36224416	36305357	THRAP3
1	36306387	36324886	SH3D21
1	36322031	36324154	EVA1B
1	36323734	36329221	AL591845.1
1	36339624	36385896	STK40
1	36391238	36397892	LSM10
1	36415827	36450451	OSCP1
1	36455718	36464437	MRPS15
1	36466043	36483278	CSF3R
1	36795527	37034129	GRIK3
1	37454879	37474411	LINC01137
1	37474552	37484379	ZC3H12A
1	37492575	37514774	MEAF6
1	37534449	37554344	SNIP1
1	37556919	37566857	DNALI1
1	37566816	37595935	GNL2
1	37681570	37692249	C1orf109
1	37692418	37709719	CDCA8
1	37713880	37765133	EPHA10
1	37793802	37801137	MANEAL
1	37802944	37808185	YRDC
1	37806979	37809454	C1orf122
1	37809567	37859620	MTF1
1	37860697	37947057	INPP5B
1	37956975	37990921	SF3A3
1	37996770	38005606	FHL3
1	38009258	38024824	UTP11
1	38044611	38046794	POU3F1
1	38047314	38119025	AL139158.2
1	38838198	38859823	RRAGC
1	38862964	38874105	MYCBP
1	38885807	38941799	RHBDL2
1	38991223	39006059	AKIRIN1
1	39026318	39034636	NDUFS5
1	39081316	39487177	MACF1
1	39491646	39525935	BMP8A
1	39522280	39546187	AL365277.1
1	39560816	39576790	PABPC4
1	39624153	39639945	HEYL
1	39659121	39672038	NT5C1A
1	39678648	39691689	HPCAL4
1	39692182	39763914	PPIE
1	39757182	39788861	BMP8B
1	39769523	39771348	OXCT2
1	39841022	39883511	TRIT1
1	39895426	39902256	MYCL
1	39955112	39969968	MFSD2A
1	40040233	40072649	CAP1
1	40071461	40097727	PPT1
1	40161373	40240921	RLF
1	40256427	40257967	AL050341.2
1	40258107	40294184	ZMPSTE24
1	40300487	40317816	COL9A2
1	40344850	40423326	SMAP2
1	40450102	40463718	ZFP69B
1	40464319	40466767	AL031985.3
1	40477215	40496343	ZFP69
1	40508741	40516556	EXO5
1	40531561	40548169	ZNF684
1	40620679	40665657	RIMS3
1	40690380	40692066	NFYC-AS1
1	40691648	40771603	NFYC
1	40784012	40840452	KCNQ4
1	40861051	40862366	CITED4
1	40979335	41012565	CTPS1
1	41014590	41043890	SLFNL1-AS1
1	41027200	41242154	SCMH1
1	41361922	41383590	FOXO6
1	41506365	42035925	HIVEP3
1	42176539	42335877	FOXJ3
1	42380795	42422578	RIMKLA
1	42430329	42456267	ZMYND12
1	42456117	42473385	PPCS
1	42463330	42654664	CCDC30
1	42658425	42676758	PPIH
1	42682427	42702349	YBX1
1	42746335	42767084	P3H1
1	42767269	42775747	C1orf50
1	42807052	42817252	SVBP
1	42817124	42844989	ERMAP
1	42846573	42852477	ZNF691
1	42925375	42959173	SLC2A1
1	42959049	42983358	SLC2A1-AS1
1	43164175	43270936	EBNA1BP2
1	43172149	43254358	CFAP57
1	43269994	43274002	TMEM125
1	43300993	43323108	TIE1
1	43363397	43368074	ELOVL1
1	43383917	43389808	MED8
1	43389882	43454247	SZT2
1	43451003	43453989	HYI
1	43525187	43623666	PTPRF
1	43650158	43705515	KDM4A
1	43705824	43931165	ST3GAL3
1	43946939	43968022	IPO13
1	43970000	43973369	DPH2
1	43974487	43978295	ATP6V0B
1	43978943	43991170	B4GALT2
1	43991359	43996528	CCDC24
1	43991500	44031467	SLC6A9
1	44030443	44115913	AL139220.2
1	44213455	44220681	DMAP1
1	44221070	44355260	ERI3
1	44405194	44651724	RNF220
1	44635238	44674555	TMEM53
1	44674692	44725591	C1orf228
1	44739818	44767767	KIF2C
1	44775251	44778779	RPS8
1	44783585	44787705	BEST4
1	44800225	44805990	PLK3
1	44808482	44815585	BTBD19
1	44819844	44843063	PTCH2
1	44850522	44986722	EIF2B3
1	45002540	45011329	HECTD3
1	45012147	45015575	UROD
1	45016399	45306209	ZSWIM5
1	45303910	45305619	LINC01144
1	45326905	45328533	HPDL
1	45329163	45340470	MUTYH
1	45339670	45343975	TOE1
1	45343883	45491166	TESK2
1	45493866	45500079	CCDC163
1	45500053	45513382	MMACHC
1	45511036	45523047	PRDX1
1	45550543	45570049	AKR1A1
1	45583846	45618904	NASP
1	45627304	45688113	GPBP1L1
1	45687214	45694443	TMEM69
1	45694324	45750650	IPP
1	45786987	46036124	MAST2
1	46040140	46133036	PIK3R3
1	46188682	46220305	POMGNT1
1	46203334	46221261	LURAP1
1	46247688	46278473	RAD54L
1	46261196	46303608	LRRC41
1	46303631	46316776	UQCRH
1	46340177	46365152	NSUN4
1	46394265	46413848	FAAH
1	46545644	46551527	KNCN
1	46557408	46616843	MKNK1
1	46607715	46616891	MOB3C
1	46632737	46673867	ATPAF1
1	46675159	46719064	EFCAB14
1	46757838	46819413	CYP4B1
1	47023568	47050751	CYP4X1
1	47067488	47118319	CYP4Z1
1	47216290	47232220	TAL1
1	47250139	47314147	STIL
1	47333797	47378839	CMPK1
1	48295372	48472208	SPATA6
1	48532855	50023913	AGBL4
1	48727523	48776969	BEND5
1	50048014	50203786	ELAVL4
1	50437028	50960263	FAF1
1	50960745	50974633	CDKN2C
1	51236271	51273455	RNF11
1	51287258	51345116	TTC39A
1	51354263	51519328	EPS15
1	51577179	51798427	OSBPL9
1	51789191	51878937	NRDC
1	51907956	51990764	RAB3B
1	52020131	52056171	TXNDC12
1	52032103	52033816	KTI12
1	52056125	52090716	BTF3L4
1	52142094	52346686	ZFYVE9
1	52345723	52366193	CC2D1B
1	52404564	52420839	PRPF38A
1	52408282	52553487	ZCCHC11
1	52602372	52609051	GPX7
1	52684451	52698366	COA7
1	52726467	52827342	ZYG11B
1	52895910	52927212	ECHDC2
1	52927229	53051703	SCP2
1	53062052	53085502	PODN
1	53087179	53142632	SLC1A7
1	53196429	53214197	CPT2
1	53214099	53220617	C1orf123
1	53226892	53238610	MAGOH
1	53242364	53328070	LRP8
1	53506237	53738106	GLIS1
1	53765460	53838860	NDC1
1	53851719	53889834	YIPF1
1	53916574	53945929	HSPB11
1	53946077	53968168	LRRC42
1	54026681	54053504	TMEM59
1	54053587	54112519	TCEANC2
1	54169651	54200036	CYB5RL
1	54184041	54225464	MRPL37
1	54225432	54413479	SSBP3
1	54542257	54639192	ACOT11
1	54641754	54710266	MROH7
1	54641786	54742308	MROH7-TTC4
1	54715822	54742657	TTC4
1	54756898	54764514	PARS2
1	54779712	54801267	TTC22
1	54849633	54887218	DHCR24
1	55066359	55215113	USP24
1	56494747	56645301	PLPP3
1	56645322	56715335	PRKAA2
1	56994778	58546734	DAB1
1	58415384	58546802	OMA1
1	58654739	58700092	MYSM1
1	58780788	58784327	JUN
1	58882868	58903747	AC105277.1
1	59296638	59810647	FGGY
1	59814786	59876378	HOOK1
1	59893308	59926790	CYP2J2
1	60515716	60640491	LINC01748
1	60659631	60867998	AC099792.1
1	60865259	61462793	NFIA
1	61681046	61725423	TM2D1
1	61742477	62178675	PATJ
1	62236979	62319414	KANK4
1	62436297	62451804	USP1
1	62454298	62688368	DOCK7
1	62784135	62865513	ATG4C
1	63367590	63438562	ALG6
1	63440770	63593721	ITGB3BP
1	63523372	63572693	EFCAB7
1	63547082	63550636	DLEU2L
1	63593276	63660245	PGM1
1	63774022	64181498	ROR1
1	64470792	64693058	CACHD1
1	64745095	64833232	RAVER2
1	64833229	64966504	JAK1
1	64972225	65002489	LINC01359
1	65003470	65004087	AL357078.3
1	65147549	65232145	AK4
1	65248219	65415869	DNAJC6
1	65420587	65436007	LEPROT
1	65420652	65641559	LEPR
1	65792514	66374579	PDE4B
1	66533383	66748299	SGIP1
1	66752459	66778787	TCTEX1D1
1	66812885	66924887	WDR78
1	66924895	66988619	MIER1
1	66999332	67054099	SLC35D1
1	67307364	67396900	IL12RB2
1	67407810	67430415	SERBP1
1	67685061	67688338	GADD45A
1	67701466	67833467	GNG12
1	68045962	68051631	DIRAS3
1	68098473	68233120	WLS
1	69568398	70151945	LRRC7
1	70144805	70205620	LRRC40
1	70205682	70253052	SRSF11
1	70260588	70354734	ANKRD13C
1	70354805	70385339	HHLA3
1	70411218	70439851	CTH
1	70852353	71047808	PTGER3
1	71063291	71081297	ZRANB2
1	71395940	72282734	NEGR1
1	74198212	74234086	FPGT
1	74198235	74543982	FPGT-TNNI3K
1	74235401	74544428	TNNI3K
1	74568111	74673738	ERICH3
1	74705482	74733408	CRYZ
1	74733152	74766678	TYW3
1	75202131	75611116	SLC44A5
1	75724347	75787575	ACADM
1	75786197	75795079	RABGGTB
1	75796882	75913238	MSH4
1	76074719	76634601	ST6GALNAC3
1	76867441	77065711	ST6GALNAC5
1	77088990	77219430	PIGK
1	77282051	77559969	AK5
1	77562416	77683419	ZZZ3
1	77695987	77759852	USP33
1	77779624	77879539	MIGA1
1	77847110	77848802	NSRP1P1
1	77888513	77943895	NEXN
1	77944055	77979110	FUBP1
1	77979175	78017964	DNAJB4
1	77979542	78138449	GIPC2
1	78303884	78539749	PTGFR
1	78619922	78646145	IFI44L
1	78649796	78664078	IFI44
1	78889764	79006718	ADGRL4
1	81306160	81992436	ADGRL2
1	83865028	83999150	TTLL7
1	84076331	84077931	AL359504.2
1	84078062	84238498	PRKACB
1	84298366	84389957	SAMD13
1	84479259	84497790	RPF1
1	84498325	84506565	GNG5
1	84549606	84574480	CTBS
1	84643707	84690803	SSX2IP
1	84811602	84893213	LPAR3
1	85152487	85154203	AL603750.1
1	85156873	85201046	SYDE2
1	85249953	85259672	C1orf52
1	85266248	85277090	BCL10
1	85318481	85578363	DDAH1
1	85580761	85583962	CYR61
1	85649423	85708433	ZNHIT6
1	85729233	86156943	COL24A1
1	86346824	86396342	ODF2L
1	86547078	86580754	CLCA4
1	86703502	86704462	AL049597.2
1	86704570	86748184	SH3GLB1
1	86862445	86914424	SELENOF
1	86914648	87109998	HS2ST1
1	87129765	87169198	LINC01140
1	87328468	87348923	LMO4
1	88684222	88836255	PKN2
1	88852932	88891944	GTF2B
1	88935773	88992953	KYAT3
1	88979456	88992960	RBMXL1
1	89006666	89022894	GBP3
1	89052319	89065360	GBP1
1	89106132	89150456	GBP2
1	89181148	89198932	GBP4
1	89258950	89272804	GBP5
1	89524836	89597864	LRRC8B
1	89583241	89632894	FLJ27354
1	89633072	89769903	LRRC8C
1	89821014	89936611	LRRC8D
1	89993593	89994321	GEMIN8P4
1	89995112	90035531	ZNF326
1	90782983	90851657	AL590094.1
1	90915298	91022272	ZNF644
1	91260766	91404869	HFM1
1	91500893	91525764	CDC7
1	91680343	91906335	TGFBR3
1	92029982	92063536	EPHX4
1	92080305	92150882	BTBD8
1	92080305	92184725	AC104836.1
1	92166985	92184723	KIAA1107
1	92246402	92298987	GLMN
1	92298965	92402056	RPAP2
1	92508696	92792404	EVI5
1	92832025	92841924	RPL5
1	92832737	92961522	FAM69A
1	93079235	93139081	MTF2
1	93149742	93180728	TMED5
1	93179919	93278730	CCDC18
1	93262186	93346025	CCDC18-AS1
1	93345888	93369498	DR1
1	93448131	93554661	FNBP1L
1	93561786	93847150	BCAR3
1	93847174	93848939	AL049796.1
1	93866283	93879918	DNTTIP2
1	93885205	93909456	GCLM
1	93992835	94121132	ABCA4
1	94148988	94275068	ARHGAP29
1	94418455	94518666	ABCD3
1	94529225	94541800	F3
1	94613814	94855426	SLC44A3-AS1
1	94820342	94895246	SLC44A3
1	94896949	94927278	CNN3
1	94927566	94963270	AC105942.1
1	94974407	95072945	ALG14
1	95117338	95197607	TMEM56
1	95234155	95247225	RWDD3
1	95510116	95782342	AL356479.1
1	96721665	96823738	PTBP2
1	97077743	97921049	DPYD
1	97933474	97941746	LINC01930
1	97967005	97968814	BX005019.1
1	97986740	98049863	MIR137HG
1	98661701	98760500	SNX7
1	98890245	99005032	PLPPR5
1	99263953	99309590	PLPPR4
1	99645943	99694541	PALMD
1	99850084	99924023	AGL
1	99969351	100035637	SLC35A3
1	99970011	100083321	AC118553.2
1	100038097	100083377	MFSD14A
1	100083563	100132955	SASS6
1	100133150	100150497	TRMT13
1	100148449	100178273	LRRC39
1	100186919	100249834	DBT
1	100266207	100292769	RTCA
1	100345025	100520277	CDC14A
1	100538137	100542018	GPR88
1	100719742	100739045	VCAM1
1	100872372	100895998	EXTL2
1	100896076	100981753	SLC30A7
1	100989623	101026088	DPH5
1	101025878	101087268	AC093157.1
1	101236888	101241518	S1PR1
1	101802574	101997030	OLFM3
1	102876467	103108496	COL11A1
1	103525691	103555239	RNPC3
1	103553815	103579534	AMY2B
1	107056679	107059294	PRMT6
1	107140007	107483458	NTNG1
1	107571160	107965144	VAV3
1	108134036	108200849	SLC25A24
1	108560089	108644900	FAM102B
1	108648290	108661526	HENMT1
1	108692323	108701803	PRPF38B
1	108746674	108809526	STXBP3
1	108875350	108934545	GPSM2
1	108929508	108963457	CLCC1
1	108970214	109042113	WDR47
1	109062486	109076002	TAF13
1	109087971	109090858	AL356488.3
1	109089803	109096934	TMEM167B
1	109100193	109100612	SCARNA2
1	109100193	109100619	AL356488.2
1	109105951	109113857	C1orf194
1	109113679	109206781	KIAA1324
1	109213918	109238169	SARS
1	109250019	109275750	CELSR2
1	109279556	109283186	PSRC1
1	109292365	109307041	MYBPHL
1	109309568	109397951	SORT1
1	109399031	109426427	PSMA5
1	109466628	109482137	SYPL2
1	109483479	109492804	ATXN7L2
1	109494052	109502932	CYB561D1
1	109504175	109509738	AMIGO1
1	109539872	109548406	GPR61
1	109548611	109618321	GNAI3
1	109616104	109632051	AMPD2
1	109656081	109674836	GSTM4
1	109668022	109709551	GSTM2
1	109687814	109709039	GSTM1
1	109712255	109775428	GSTM5
1	109733932	109741038	GSTM3
1	109910242	109930992	CSF1
1	109984686	110023741	AHCYL1
1	110031577	110074641	STRIP1
1	110058340	110062555	AL160006.1
1	110150486	110202202	SLC6A17
1	110211343	110283100	KCNC4
1	110338506	110346681	RBM15
1	110347116	110443817	LAMTOR5-AS1
1	110362848	110391082	SLC16A4
1	110370154	110373003	AL355488.2
1	110401249	110407942	LAMTOR5
1	110519837	110631474	KCNA2
1	110653560	110657040	AL365361.1
1	110672465	110675033	KCNA3
1	110873154	110899928	CD53
1	110936369	110942353	AL360270.2
1	110947185	110964079	LRIF1
1	111117333	111140216	DRAM2
1	111139627	111185102	CEPT1
1	111187174	111204535	DENND2D
1	111200771	111243440	CHI3L2
1	111346288	111353013	PIFO
1	111414314	111427777	OVGP1
1	111431046	111433068	AL390195.2
1	111439890	111449376	WDR77
1	111448864	111462773	ATP5F1
1	111473792	111478512	C1orf162
1	111483348	111563962	TMIGD3
1	111499429	111503760	ADORA3
1	111542218	111716691	RAP1A
1	111680630	111755824	FAM212B
1	111739841	111747798	FAM212B-AS1
1	111755245	111768016	DDX20
1	111770662	111989155	KCND3
1	111989770	111998842	LINC01750
1	112396181	112463456	CTTNBP2NL
1	112466541	112530165	WNT2B
1	112523518	112620825	ST7L
1	112619173	112671619	CAPZA1
1	112673141	112700746	MOV10
1	112701106	112707434	RHOC
1	112709994	112715477	PPM1J
1	112911847	112957013	SLC16A1
1	112956415	113047055	SLC16A1-AS1
1	113011687	113073105	AL357055.3
1	113073209	113132260	LRIG2
1	113390749	113685923	MAGI3
1	113696831	113759489	PHTF1
1	113761832	113812476	RSBN1
1	113878168	113887547	BCL2L15
1	113894748	113905201	AP4B1
1	113905141	113914086	DCLRE1B
1	113929192	113977869	HIPK1
1	113979391	114035572	OLFML3
1	114089291	114153919	SYT6
1	114392777	114511160	TRIM33
1	114567557	114581639	BCAS2
1	114582848	114670422	DENND2C
1	114704469	114716894	NRAS
1	114716913	114758676	CSDE1
1	114769479	114780685	SIKE1
1	115048011	115089500	TSPAN2
1	115641953	115698224	VANGL1
1	115700007	115768781	CASQ2
1	115836377	115843917	NHLH2
1	115976498	116070054	SLC22A15
1	116372668	116410261	ATP1A1
1	116514535	116571039	CD58
1	116574399	116667755	IGSF3
1	116910057	116990358	PTGFRN
1	117001750	117036476	CD101
1	117060303	117107453	TTF2
1	117111060	117122587	TRIM45
1	117367449	117528872	MAN1A2
1	117605934	117628372	FAM46C
1	117863485	117929630	GDAP2
1	117929720	117966542	WDR3
1	117953861	118185223	SPAG17
1	118883046	118989556	TBX15
1	119031216	119140671	WARS2
1	119140396	119275973	AL359915.2
1	119434166	119435080	GAPDHP74
1	119462029	119463021	GAPDHP23
1	119596167	119597179	GAPDHP33
1	119597702	119599271	LINC00622
1	119619422	119647773	ZNF697
1	119648411	119744226	PHGDH
1	119909255	119910613	AL359752.1
1	119911553	120069626	NOTCH2
1	120150898	120176515	SEC22B
1	120197085	120319680	AC244669.2
1	120267334	120341871	AC244669.1
1	120436353	120467739	NBPF8
1	120489860	120701289	AC241952.1
1	120723923	120841481	NBPF26
1	120913275	121009291	LINC00623
1	121087345	121096310	FCGR1B
1	121184810	121392822	SRGAP2C
1	121396754	121463129	AC244021.1
1	121519112	121571892	EMBP1
1	143729407	143729570	RNVU1-18
1	143874793	143883575	FCGR1CP
1	143975087	144068350	SRGAP2D
1	144227030	144250288	AC245595.1
1	144421386	144461674	NBPF15
1	144887265	145095528	SRGAP2B
1	145164099	145216058	AC241585.2
1	145214851	145215938	AC241585.3
1	145289900	145405778	NBPF20
1	145572345	145607858	NBPF25P
1	145607990	145670648	GPR89A
1	145738868	145824077	RNF115
1	145824088	145842505	POLR3C
1	145845629	145848953	NUDT17
1	145848522	145859836	PIAS3
1	145866560	145885866	ANKRD35
1	145891208	145910189	ITGA10
1	145911350	145918837	PEX11B
1	145917714	145927678	RBM8A
1	145933423	145958001	LIX1L
1	145959442	145964582	ANKRD34A
1	145964702	145978848	POLR3GL
1	145992435	145996600	TXNIP
1	146052566	146061948	LINC01719
1	146064699	146144804	NBPF10
1	146113652	146229000	AC239799.1
1	146146203	146229026	NOTCH2NL
1	146235806	146237807	AC239799.2
1	146298170	146298715	NUDT4P2
1	146376807	146376970	U1
1	146514471	146525289	AC245407.1
1	146547367	146914294	HYDIN2
1	146938744	146996202	NBPF12
1	147155106	147172550	PRKAB2
1	147172771	147211568	AC242426.3
1	147175351	147243050	FMO5
1	147178113	147179622	PDIA3P1
1	147242641	147295766	CHD1L
1	147541412	147626216	BCL9
1	147629652	147670496	ACP6
1	147756199	147773362	GJA5
1	147928393	147993521	GPR89B
1	148102046	148152322	NBPF11
1	148159213	148255012	AC239809.3
1	148290889	148519604	LINC01138
1	148402516	148432545	AC245100.4
1	148458814	148459871	AC245100.8
1	148531385	148679751	NBPF14
1	148748894	148750099	NUDT4P1
1	148808181	149048286	PDE4DIP
1	149048576	149051273	AC239804.1
1	149054027	149103561	NBPF9
1	149197992	149321732	AC245297.1
1	149264252	149264816	AC245297.2
1	149390623	149556361	NBPF19
1	149606334	149679523	LINC00869
1	149782671	149792518	FCGR1A
1	149782689	149812373	HIST2H2BF
1	149832659	149839767	HIST2H4A
1	149843041	149843533	AC239868.1
1	149844498	149849024	AC239868.2
1	149845816	149846486	AC239868.4
1	149850193	149850772	HIST2H2BC
1	149851061	149851624	HIST2H2AA4
1	149854045	149861210	HIST2H4B
1	149861271	149862504	AC239868.3
1	149884459	149886652	HIST2H2BE
1	149886975	149887364	HIST2H2AC
1	149887524	149887916	HIST2H2AB
1	149887890	149900798	BOLA1
1	149903318	149917882	SV2A
1	149923317	149928344	SF3B4
1	149928651	149936869	MTMR11
1	149937812	150010676	OTUD7B
1	150067293	150145327	VPS45
1	150149183	150164720	PLEKHO1
1	150218417	150236156	ANP32E
1	150257159	150265078	CA14
1	150265399	150269580	APH1A
